0.312243	0.58034	1	1	0.287757	0.0196602	4.19994	1
0.812616	0.692064	7.1225	1.33983	0.206215	0.0665356	3.26623	1.18117
1.19545	0.527402	9.51619	-0.0500679	0.17392	0.0686951	3.65016	0.964953
1.08199	0.561542	4.61491	2.33743	0.211853	0.0626195	3.17459	1.43237
1.4013	0.687338	4.93194	1.97889	0.217467	0.06794	2.84194	1.55254
1.74827	0.643322	5.32308	1.01935	0.207937	0.0642237	2.59483	1.47404
2.05502	0.690829	5.42703	0.898712	0.196536	0.0678997	2.40392	1.40296
2.29551	0.695441	5.24488	0.72282	0.189	0.0709062	2.24873	1.33372
2.57897	0.721635	5.29042	0.648682	0.181304	0.0766474	2.12036	1.27243
2.86044	0.708274	5.29924	0.435313	0.173786	0.0787346	2.01183	1.21233
3.10485	0.716569	5.26608	0.403169	0.168097	0.080821	1.91834	1.15956
3.40045	0.64531	5.30962	0.0297679	0.161804	0.0776553	1.837	1.11048
3.71293	0.57998	5.40425	-0.243591	0.155462	0.075844	1.76595	1.0722
3.99465	0.596332	5.46327	-0.140556	0.14988	0.0738767	1.70334	1.03637
4.27522	0.58638	5.47624	-0.153653	0.145146	0.072983	1.64732	1.0051
4.53231	0.604402	5.33071	-0.07543	0.140839	0.0718108	1.59546	0.975874
4.71896	0.677879	5.18637	0.20491	0.136903	0.0697174	1.54783	0.946781
4.971	0.674071	5.03923	0.142407	0.133417	0.0677666	1.50455	0.920618
5.27278	0.668713	5.12843	0.091144	0.129859	0.0662185	1.46445	0.897398
5.53432	0.673927	5.26749	0.106915	0.126574	0.0650521	1.42755	0.876199
5.83433	0.684288	5.33211	0.115745	0.123932	0.0641993	1.39366	0.856923
6.0741	0.626742	5.12797	-0.0939577	0.121229	0.0678134	1.36163	0.844082
6.3279	0.716893	5.11309	0.197101	0.11867	0.0672104	1.33172	0.827187
6.57819	0.745567	5.06319	0.25129	0.116224	0.0664898	1.30378	0.811215
6.82395	0.745461	5.05123	0.214377	0.113882	0.0667417	1.27755	0.797328
7.06524	0.731068	4.87723	0.12458	0.111686	0.0691915	1.25369	0.78678
7.27769	0.809163	4.81298	0.341467	0.110075	0.0690833	1.23166	0.773906
7.57802	0.823003	5.15841	0.349093	0.108104	0.0696904	1.2095	0.762295
7.83295	0.801687	5.15729	0.236493	0.106237	0.0732602	1.18851	0.754234
8.08078	0.818617	4.97725	0.236904	0.104493	0.0777367	1.16872	0.747726
8.31617	0.835122	4.95239	0.252063	0.102984	0.0832381	1.14993	0.742431
8.59021	0.925229	5.23481	0.497068	0.101395	0.0853264	1.13222	0.733631
8.83302	0.985372	5.19724	0.600143	0.0999396	0.0865545	1.11522	0.724559
9.12543	1.02376	5.24453	0.618866	0.098494	0.0880662	1.09926	0.716422
9.36625	1.05527	5.20562	0.623164	0.0970798	0.0902834	1.08389	0.709467
9.64759	1.12917	5.2557	0.744112	0.0958999	0.0914667	1.06953	0.701898
9.92719	1.26193	5.27517	1.01024	0.0951902	0.0905848	1.05603	0.692718
10.1725	1.34401	5.01763	1.0725	0.0944474	0.0894852	1.04207	0.683898
10.3934	1.4236	4.95948	1.14887	0.0933843	0.088341	1.02862	0.675352
10.6234	1.49391	4.72563	1.15864	0.0922465	0.0872313	1.0162	0.667426
10.8412	1.51946	4.69672	1.07182	0.0911333	0.0864603	1.00427	0.66119
11.1126	1.56188	4.88898	1.05345	0.0900703	0.0862075	0.992244	0.656308
11.395	1.60806	4.95926	1.03016	0.089388	0.0866552	0.980756	0.653065
11.6264	1.64914	4.8631	0.993623	0.0885972	0.0882549	0.969558	0.651946
11.8532	1.71879	4.83021	1.05058	0.0877069	0.0901868	0.958732	0.651108
12.1138	1.80253	4.99067	1.15396	0.0870498	0.0920407	0.948782	0.649621
12.359	1.83315	4.98666	1.08064	0.0865066	0.0961485	0.939295	0.651245
12.6186	1.88187	5.09359	1.07794	0.0863602	0.102007	0.931085	0.654573
12.819	2.03379	4.98015	1.35174	0.0857128	0.104867	0.922543	0.653376
13.09	2.14094	5.129	1.47651	0.0856498	0.107249	0.915858	0.651311
13.2968	2.29544	5.02541	1.70192	0.0851945	0.107953	0.908743	0.647177
13.4718	2.42145	4.61146	1.77696	0.0843728	0.108176	0.899985	0.643158
13.7205	2.54838	4.63797	1.87679	0.0836435	0.108065	0.891591	0.63898
13.9416	2.6467	4.58109	1.88366	0.082914	0.108249	0.883401	0.635706
14.1694	2.81494	4.56425	2.08253	0.0822291	0.107639	0.875502	0.631228
14.423	2.9216	4.73882	2.11214	0.0818644	0.107227	0.868903	0.627301
14.6315	2.9906	4.69392	2.01932	0.0813966	0.10783	0.862515	0.625532
14.8655	3.13918	4.73835	2.16042	0.0811648	0.108006	0.85707	0.622939
15.0776	3.34856	4.67116	2.43494	0.0809238	0.107218	0.851649	0.618509
15.2903	3.49531	4.46154	2.46697	0.080718	0.106393	0.84529	0.614518
15.5049	3.69766	4.42784	2.67819	0.080616	0.105596	0.839224	0.609803
15.7189	3.80917	4.36547	2.60564	0.0806605	0.104741	0.833293	0.606125
15.9409	3.96053	4.36737	2.66057	0.0810729	0.103908	0.827908	0.60271
16.1413	4.09002	4.15295	2.6068	0.0815009	0.103119	0.821835	0.600694
16.3335	4.30596	4.10264	2.83539	0.081847	0.102457	0.815968	0.59723
16.549	4.44971	4.12794	2.84017	0.0826666	0.101733	0.81071	0.594445
16.7239	4.63128	4.05857	2.95055	0.0831584	0.10113	0.805578	0.5914
16.8852	4.77534	3.68424	2.86305	0.0832141	0.100427	0.799635	0.590084
17.0383	5.03284	3.59491	3.16885	0.0829069	0.100606	0.79382	0.586629
17.2166	5.16762	3.55428	3.09241	0.0826113	0.10027	0.788141	0.584458
17.3681	5.37136	3.49073	3.22618	0.0821398	0.100272	0.782595	0.581763
17.5342	5.49819	3.40001	3.10924	0.0816559	0.0997269	0.777156	0.581078
17.721	5.63739	3.43654	3.06318	0.081332	0.0990419	0.772042	0.581993
17.8763	5.79303	3.2741	3.02999	0.0809624	0.0984289	0.766868	0.584492
18.0402	6.02235	3.25112	3.23162	0.0806535	0.0977769	0.761927	0.58482
18.1993	6.2038	3.22177	3.27875	0.0804072	0.0971319	0.757267	0.585379
18.3123	6.48712	3.09375	3.59856	0.0799283	0.0969705	0.752582	0.583084
18.4527	6.67218	2.97101	3.58049	0.0794465	0.0966617	0.74791	0.581555
18.597	6.82205	2.97231	3.5067	0.0789922	0.0960642	0.743639	0.58156
18.7541	7.0081	3.0187	3.54534	0.0786776	0.0954631	0.740199	0.581812
18.9508	7.16595	3.11286	3.48382	0.0792252	0.0950705	0.738375	0.583705
19.0517	7.32431	2.78808	3.36875	0.0793836	0.095246	0.734878	0.588376
19.1267	7.64476	2.61353	3.77401	0.0790717	0.0946708	0.73108	0.58777
19.256	7.82717	2.59334	3.7498	0.0788908	0.0941912	0.727799	0.588044
19.3266	8.07721	2.45746	3.92478	0.0784681	0.0936379	0.724416	0.586924
19.4313	8.26782	2.42319	3.91533	0.0780574	0.093178	0.721542	0.58639
19.5252	8.42481	2.38419	3.82498	0.0776401	0.0933106	0.719229	0.587461
19.6283	8.59919	2.2416	3.73347	0.0772715	0.0942529	0.716736	0.5904
19.784	8.80018	2.32141	3.75705	0.0775715	0.0957044	0.71595	0.593496
19.8703	8.98881	2.10995	3.69708	0.0779404	0.0980598	0.714288	0.598066
19.9867	9.25945	2.09964	3.90958	0.0790255	0.0994328	0.71364	0.599797
20.0468	9.44354	1.81269	3.7961	0.079893	0.101866	0.711539	0.603601
20.116	9.72942	1.73406	4.04299	0.0808378	0.103085	0.709786	0.604298
20.1788	9.97366	1.68203	4.16329	0.0818527	0.104116	0.708639	0.603949
20.2153	10.2923	1.54494	4.45276	0.0825663	0.104014	0.707378	0.601571
20.2423	10.4975	1.23881	4.31152	0.0829716	0.104282	0.704826	0.600308
20.2892	10.8105	1.16947	4.55694	0.0834799	0.103885	0.702653	0.597688
20.3167	11.0629	1.0362	4.59459	0.0838952	0.103438	0.700459	0.595019
20.3517	11.3171	0.992013	4.66018	0.0844186	0.102952	0.698864	0.592219
